mkt_email,next_mnth_pv,age,tenure,ammount_spent,vehicle,food,beverage,art,baby,personal_care,toys,clothing,decor,cell_phones,construction,home_appliances,electronics,sports,tools,games,industry,pc,jewel,books,music_books_movies,health
1,1514.36,34.0,0.0,403.82,0,3,2,1,2,1,2,1,1,1,3,2,0,0,0,1,1,2,0,0,3,2
0,11.8,34.0,0.0,159.81,0,0,1,0,0,1,0,3,0,5,1,2,0,0,0,4,1,5,1,2,1,3
0,84.19,39.0,0.0,50.78,1,1,1,1,0,2,0,4,4,5,0,2,4,1,1,2,2,2,3,1,0,1
1,2236.73,37.0,1.0,107.62,1,0,1,4,0,2,1,1,2,4,1,1,1,1,3,3,1,4,1,0,1,3
0,11.72,49.0,1.0,560.7,0,0,2,0,2,2,3,2,0,0,3,1,1,0,0,3,2,0,0,0,0,1
1,1453.03,28.0,0.0,94.87,1,1,1,0,0,1,0,2,0,1,0,3,2,0,1,4,3,3,0,2,0,0
1,1254.55,27.0,1.0,90.47,0,0,2,1,2,0,1,4,1,0,1,0,2,1,1,3,1,2,0,1,0,0
0,65.06,28.0,0.0,5.84,0,0,1,3,0,0,0,3,2,6,2,0,1,1,2,1,1,2,1,1,0,0
1,983.37,29.0,1.0,111.82,0,1,0,1,0,0,1,1,2,1,1,1,4,0,0,1,1,1,2,0,1,3
1,1561.88,40.0,0.0,6.06,0,2,0,1,1,2,1,4,1,0,2,1,3,1,0,4,0,1,2,0,0,1
0,20.0,32.0,0.0,78.36,0,0,1,0,0,3,3,2,3,4,1,1,3,1,2,1,0,3,1,1,0,2
1,1775.69,51.0,1.0,29.88,0,0,2,0,2,1,0,4,2,1,3,1,1,2,0,4,2,4,1,1,1,0
1,2478.42,24.0,0.0,106.94,0,1,0,1,1,1,2,3,0,6,2,2,3,2,2,5,0,2,1,1,0,4
1,875.11,24.0,1.0,63.62,0,1,2,2,0,0,0,3,1,1,0,1,0,1,0,0,0,3,0,3,0,2
0,11.22,26.0,0.0,85.6,1,1,4,0,0,0,0,4,1,3,3,1,1,0,3,0,0,2,2,0,0,2
1,2102.87,52.0,0.0,6.22,0,0,0,2,1,2,0,4,0,4,2,1,0,0,2,4,2,2,2,1,2,3
1,1894.93,47.0,0.0,4.74,0,0,1,0,2,1,3,2,2,5,2,2,1,0,0,2,1,4,1,0,1,3
1,1413.29,33.0,1.0,190.37,0,1,1,2,1,1,0,2,1,1,1,1,4,1,2,1,1,1,0,1,0,1
0,3.79,23.0,1.0,20.03,0,0,0,1,0,1,1,6,0,5,1,3,0,2,3,0,0,2,0,1,4,3
0,0.39,38.0,1.0,39.05,0,0,2,1,2,0,2,4,2,2,2,2,0,0,1,4,1,1,0,0,3,2
0,78.44,44.0,1.0,4.74,0,0,1,2,0,0,0,3,1,4,0,0,2,2,0,2,1,1,0,1,1,2
0,865.24,57.0,0.0,187.07,0,1,1,0,0,3,0,6,0,2,1,1,1,1,1,1,2,1,1,0,0,1
0,89.68,31.0,1.0,31.95,0,1,0,0,2,0,1,2,0,4,1,0,1,2,2,1,1,0,0,1,2,3
0,195.82,60.0,0.0,25.95,0,2,0,0,0,1,2,2,0,4,0,2,1,2,1,1,2,0,1,2,0,2
1,2121.11,33.0,0.0,343.08,0,0,2,1,1,2,1,2,0,4,1,2,1,1,0,2,1,1,2,2,1,1
1,1809.87,29.0,1.0,31.79,1,1,0,2,1,1,1,2,0,3,0,0,0,1,2,4,2,2,0,2,3,1
0,79.15,52.0,0.0,38.82,0,0,0,0,0,0,1,3,1,2,2,1,2,0,0,1,2,0,1,0,1,3
0,43.9,23.0,1.0,2.88,0,1,1,3,1,0,4,1,2,5,1,0,0,0,1,2,0,4,1,0,2,1
1,1328.28,31.0,0.0,26.82,0,1,0,1,1,0,0,1,1,3,0,0,1,1,2,2,2,3,1,3,0,1
1,1337.66,29.0,0.0,22.6,1,0,2,0,0,2,2,0,1,6,2,1,0,0,0,2,0,1,0,3,1,0
1,1662.75,33.0,0.0,82.96,1,0,1,1,2,1,0,4,2,3,0,3,1,0,1,1,0,0,0,1,1,2
0,16.47,33.0,0.0,35.37,0,3,1,0,0,2,2,0,1,1,0,2,0,2,0,0,0,3,2,2,1,1
1,1569.83,47.0,0.0,124.86,0,2,0,0,0,0,0,1,1,4,0,3,3,3,1,2,0,0,2,1,0,2
1,1903.06,27.0,1.0,14.02,0,2,0,1,1,3,0,1,1,2,0,1,1,0,5,2,3,3,0,0,0,4
1,1301.2,36.0,1.0,132.69,0,1,3,0,0,1,1,2,1,1,3,2,0,0,0,0,0,2,1,2,0,4
0,21.87,42.0,1.0,66.72,0,2,1,1,1,0,0,2,0,5,1,0,1,1,2,3,0,5,0,1,1,1
0,243.87,29.0,1.0,30.51,0,1,1,1,1,0,0,0,1,3,0,0,1,0,0,0,1,0,3,0,4,6
1,1492.52,39.0,1.0,14.41,0,2,2,1,2,0,1,1,2,2,2,0,1,1,0,2,0,3,0,0,1,3
1,1735.84,27.0,0.0,9.77,0,1,1,0,0,1,2,1,1,3,2,1,1,3,1,4,0,3,0,1,0,3
0,90.78,36.0,0.0,0.36,0,0,1,2,0,2,0,4,3,4,2,0,0,0,2,3,0,3,1,1,0,4
0,72.18,39.0,0.0,52.06,0,1,0,1,2,0,2,1,0,2,1,4,4,0,0,4,2,4,0,1,0,1
1,1881.41,61.0,0.0,7.71,0,1,2,1,1,0,1,1,2,8,0,0,1,1,0,2,0,1,3,2,2,4
0,107.56,42.0,0.0,9.6,0,2,0,1,1,0,0,3,2,3,0,1,4,2,1,1,1,3,0,0,0,5
1,1778.9,43.0,2.0,130.48,0,1,1,1,1,1,0,2,3,4,1,4,0,0,1,2,1,4,1,1,1,1
0,6.95,31.0,0.0,100.5,0,1,1,1,0,1,1,1,0,4,2,0,5,0,0,2,1,2,0,2,0,2
0,12.28,38.0,0.0,91.69,0,0,3,1,1,1,1,1,2,1,1,3,2,0,2,0,3,1,3,1,1,1
1,1300.49,32.0,0.0,83.06,0,1,0,2,1,1,1,2,1,1,3,0,1,2,0,1,2,4,1,1,0,0
0,76.77,48.0,0.0,210.3,0,0,1,1,1,1,0,0,0,5,1,2,1,1,1,1,1,1,1,1,2,1
1,1827.4,52.0,0.0,18.39,0,1,1,2,2,0,1,5,0,2,4,1,1,3,0,2,0,2,0,2,0,3
1,2114.18,33.0,0.0,73.61,0,1,2,3,3,2,0,4,1,2,0,0,4,1,1,4,1,5,1,0,1,0
1,2238.2,36.0,0.0,2.71,0,0,1,1,3,2,2,3,2,1,5,1,2,1,1,6,0,3,1,2,1,3
1,1351.98,50.0,1.0,85.39,0,0,0,1,3,3,0,2,0,1,3,0,3,1,0,2,0,2,0,2,0,2
1,1324.85,40.0,1.0,34.36,1,0,0,0,1,0,5,1,1,2,1,3,2,1,0,0,3,0,0,0,0,1
0,65.76,20.0,1.0,4.52,0,1,1,1,1,1,1,1,2,6,1,1,1,0,1,5,0,4,3,0,0,0
0,27.2,39.0,0.0,11.29,0,0,1,0,1,1,0,2,0,3,0,2,2,0,2,6,2,2,0,1,1,5
1,1257.4,42.0,0.0,122.5,0,1,1,2,0,0,1,1,0,0,2,0,1,1,1,2,0,2,1,2,1,3
1,1663.32,37.0,1.0,101.55,0,2,0,0,2,1,0,1,1,3,0,0,0,2,2,3,1,3,2,0,2,2
1,2047.26,57.0,1.0,302.71,0,3,2,1,3,1,1,2,1,0,1,0,1,2,0,3,1,3,3,0,0,2
1,1706.5,35.0,0.0,49.17,0,1,1,0,1,0,0,1,1,5,1,2,2,2,1,1,2,3,0,0,1,2
0,115.1,26.0,0.0,460.99,1,2,1,3,1,2,2,1,0,3,2,3,2,0,0,2,0,3,0,1,1,5
0,43.86,62.0,0.0,56.75,0,1,2,1,3,2,0,3,1,2,1,0,0,3,1,1,1,2,1,0,4,3
1,1141.99,41.0,0.0,49.13,0,2,0,0,1,1,1,0,0,1,0,2,1,0,0,4,1,0,1,2,1,1
1,1312.65,21.0,0.0,132.28,0,0,0,1,0,0,1,2,3,1,3,0,2,3,0,0,1,2,0,1,1,0
1,1154.06,43.0,0.0,84.39,0,3,2,0,0,1,0,1,0,2,0,1,1,1,1,2,0,1,0,2,1,2
1,1940.02,32.0,1.0,96.0,0,0,2,0,3,1,1,2,1,3,3,0,1,0,1,2,3,2,1,0,1,4
0,65.78,24.0,1.0,26.1,0,1,0,0,0,0,2,3,0,4,1,2,1,0,4,1,0,3,1,2,1,3
0,27.82,20.0,1.0,44.26,0,1,0,1,0,3,0,0,1,2,0,2,2,1,3,2,2,2,1,0,0,1
0,27.36,35.0,0.0,9.99,0,1,2,0,1,1,0,2,1,4,2,1,3,0,1,4,0,5,2,1,0,2
0,23.58,39.0,1.0,156.77,0,0,0,0,1,2,0,0,0,2,1,1,1,1,1,5,0,3,2,1,0,2
0,111.08,67.0,0.0,68.2,0,1,0,1,0,0,0,0,2,4,1,2,2,2,0,2,1,2,2,1,0,3
0,35.25,34.0,0.0,3.07,0,0,2,1,1,0,3,3,3,0,0,0,3,0,1,2,2,1,2,0,1,1
1,1439.14,35.0,1.0,50.8,0,1,1,2,1,0,1,3,0,2,2,1,3,0,2,1,0,1,2,1,0,3
1,1205.52,21.0,0.0,126.45,0,1,1,0,0,1,1,1,1,1,3,0,0,0,2,1,2,1,4,2,2,0
0,1.91,40.0,1.0,102.92,0,0,1,2,1,3,0,3,0,1,0,1,0,3,1,2,1,3,0,1,2,5
0,134.61,27.0,0.0,297.05,0,2,2,1,3,0,0,4,2,1,1,2,1,1,1,1,0,1,1,1,1,4
1,2127.9,41.0,0.0,288.87,0,1,1,0,2,2,1,4,1,5,1,1,2,1,5,0,0,5,0,0,2,3
0,29.89,40.0,0.0,68.56,0,1,2,3,2,2,0,2,3,2,0,2,1,1,3,0,0,3,1,0,1,0
0,68.85,29.0,1.0,109.17,0,3,2,1,1,0,0,0,1,3,1,4,2,1,1,1,1,2,1,2,1,3
0,15.13,48.0,0.0,101.87,0,0,0,0,1,0,1,1,1,0,0,1,3,0,0,1,3,2,1,1,0,1
1,1071.7,22.0,1.0,20.17,0,1,0,1,0,2,0,1,1,0,1,2,0,0,1,1,0,1,0,0,1,3
1,1800.45,31.0,0.0,87.95,0,1,1,5,0,1,1,1,1,2,0,3,5,2,0,5,0,0,0,0,1,2
1,1494.86,69.0,0.0,86.42,0,1,2,2,1,0,1,1,1,2,4,0,0,1,2,2,1,3,1,0,2,3
1,2242.21,54.0,0.0,219.63,0,1,1,0,4,1,3,1,0,4,0,0,2,6,0,2,0,1,2,2,0,4
0,30.37,20.0,0.0,42.98,0,0,0,3,1,0,0,2,3,5,0,0,4,1,0,0,3,1,2,1,1,2
0,158.36,45.0,1.0,70.07,1,1,0,2,1,1,0,1,2,3,1,0,4,0,3,1,0,1,0,1,1,1
1,1774.68,31.0,0.0,52.86,0,1,1,2,1,2,0,1,1,4,1,1,1,0,0,3,1,2,1,1,1,6
1,2119.41,43.0,0.0,64.14,0,0,2,0,2,1,2,3,1,5,0,0,0,2,1,2,5,2,1,2,0,0
1,1298.92,30.0,0.0,31.59,0,0,1,1,1,0,1,2,3,1,1,0,2,1,1,1,0,3,2,3,0,4
0,1.81,30.0,0.0,184.11,0,3,0,4,0,1,2,0,1,1,2,2,3,0,1,5,1,2,1,1,1,2
0,10.73,29.0,2.0,238.56,0,3,0,1,1,1,0,3,1,3,0,1,2,1,0,3,0,3,2,2,0,0
1,2213.82,50.0,1.0,115.72,0,3,2,2,1,1,0,4,3,4,1,1,1,2,0,2,3,0,1,0,1,3
0,109.21,35.0,0.0,126.39,0,0,3,0,1,1,0,2,0,1,1,1,1,0,0,2,1,0,1,1,0,1
1,1731.05,19.0,1.0,15.27,0,0,0,0,0,2,4,0,1,2,2,2,1,0,1,3,2,4,3,2,0,4
0,51.41,24.0,0.0,246.87,0,2,0,1,0,0,1,3,4,4,2,1,3,1,1,1,2,3,3,2,2,0
1,1504.04,40.0,1.0,71.2,0,2,1,0,2,0,0,2,0,4,3,0,2,1,0,2,2,2,1,0,1,1
0,73.03,28.0,0.0,94.47,0,0,0,1,0,3,0,3,1,1,1,1,2,1,0,4,0,2,0,1,1,1
1,2190.43,38.0,0.0,153.78,0,2,3,0,1,1,0,1,0,4,0,2,0,1,2,3,3,2,1,3,1,5
1,1352.91,39.0,0.0,50.74,0,3,0,1,2,0,2,1,0,3,3,0,3,1,0,2,1,0,1,2,0,0
0,136.96,35.0,1.0,141.34,0,0,0,0,1,0,0,0,1,3,0,1,4,0,4,2,3,0,0,1,0,1
1,1621.82,50.0,0.0,204.24,0,1,2,4,1,1,2,2,1,2,3,0,2,1,0,2,1,0,0,0,4,2
0,1.92,37.0,3.0,15.82,0,0,1,2,0,2,1,2,0,4,1,1,4,0,1,1,0,2,1,0,3,0
1,2204.27,49.0,0.0,169.99,0,0,3,0,2,5,1,4,0,7,2,0,2,1,1,1,0,1,1,0,0,2
1,1540.34,41.0,1.0,7.9,0,1,1,1,1,0,1,2,1,4,2,2,0,2,0,0,2,1,0,1,0,1
1,1187.76,29.0,0.0,7.76,0,1,0,0,0,2,0,1,1,2,0,1,3,0,2,1,1,4,2,1,2,1
0,61.46,26.0,0.0,42.8,1,3,1,2,0,3,1,2,1,4,2,0,3,0,4,2,1,5,1,0,0,4
1,1893.46,32.0,1.0,54.35,0,3,1,2,1,1,0,3,2,2,2,1,1,1,3,4,0,2,1,1,2,1
1,2389.25,46.0,0.0,84.07,0,2,1,0,3,2,1,3,2,7,0,1,3,1,3,2,0,0,2,1,2,2
0,60.28,21.0,0.0,43.84,0,1,3,0,2,0,0,0,1,3,1,2,4,2,1,0,1,0,0,1,1,2
0,90.03,31.0,0.0,270.73,0,0,2,1,1,2,0,2,1,1,1,2,2,2,0,1,1,1,1,4,1,1
1,1407.49,27.0,1.0,112.48,0,0,2,1,1,0,2,2,1,3,0,1,4,0,1,1,1,1,2,1,2,3
1,1785.2,31.0,2.0,159.8,0,0,2,2,1,2,2,1,0,3,1,1,1,1,0,2,3,1,2,4,1,2
0,60.7,38.0,0.0,140.93,1,1,1,1,1,0,1,5,1,3,0,1,2,0,0,2,0,0,0,0,2,6
1,1225.35,25.0,0.0,18.8,0,0,1,2,1,2,1,1,0,0,4,0,2,1,1,3,1,0,1,2,2,0
0,29.73,31.0,0.0,58.84,0,0,1,1,0,2,1,2,2,3,0,2,1,0,3,3,2,1,0,0,0,2
1,1451.02,61.0,0.0,98.34,0,2,2,1,0,0,2,0,0,4,3,1,2,0,0,2,2,2,1,1,0,4
1,1348.19,23.0,1.0,38.96,0,0,1,2,0,0,2,1,2,4,1,1,5,0,0,2,0,1,2,3,1,1
0,15.07,44.0,0.0,75.52,0,0,0,0,1,0,2,2,0,0,1,0,1,0,3,1,0,2,0,0,1,0
1,1378.86,29.0,0.0,18.94,0,1,0,1,2,0,0,0,0,7,1,1,2,2,0,0,1,2,0,0,0,2
0,61.62,46.0,0.0,50.2,0,0,0,1,1,0,4,1,1,4,3,1,2,1,3,4,1,3,1,2,2,1
0,12.0,31.0,0.0,7.28,1,1,2,2,0,0,1,0,3,1,0,0,3,1,0,2,0,1,0,3,1,3
0,68.43,23.0,1.0,100.67,0,1,1,3,2,0,1,2,1,1,1,1,2,0,0,2,0,1,0,0,1,3
0,274.37,27.0,1.0,98.67,0,1,1,2,0,2,0,2,1,4,0,1,1,2,0,0,0,1,1,0,0,2
1,1812.75,32.0,1.0,206.12,0,2,1,1,1,0,2,3,2,2,0,1,1,2,1,0,1,1,1,3,2,6
1,1893.64,47.0,0.0,130.53,0,1,1,1,3,2,1,2,0,3,2,0,4,1,0,1,1,1,1,1,1,2
1,1759.95,35.0,2.0,146.8,0,2,1,1,2,0,0,1,1,4,0,1,2,3,3,1,0,2,2,0,1,0
1,1578.3,43.0,0.0,150.28,0,1,0,0,1,1,1,0,2,5,2,0,2,1,0,2,1,1,2,2,1,2
1,1757.92,40.0,1.0,3.2,0,0,0,1,0,2,1,1,1,3,1,3,3,0,3,0,2,3,1,0,1,2
0,73.43,28.0,0.0,283.68,0,1,1,0,1,0,1,4,1,4,1,1,1,0,1,1,1,1,3,3,1,4
1,1602.67,27.0,0.0,22.4,0,2,0,1,1,0,2,4,3,2,0,0,3,3,0,1,0,2,1,3,3,1
0,10.08,27.0,0.0,9.71,0,1,0,0,1,0,0,0,1,4,3,0,1,1,1,3,2,0,0,1,1,2
0,37.77,35.0,0.0,40.68,1,1,2,0,2,1,4,1,3,1,0,0,3,2,1,2,2,2,0,0,1,2
0,51.93,35.0,0.0,29.39,0,0,3,2,0,1,0,4,1,3,2,1,2,1,1,2,1,0,0,1,0,4
1,1200.15,57.0,0.0,150.31,0,0,0,0,2,0,3,1,0,4,1,2,0,0,0,2,0,2,1,0,0,2
1,923.23,54.0,0.0,228.13,0,0,0,0,0,0,4,1,0,2,0,1,2,0,0,1,1,3,1,3,3,1
1,1628.29,43.0,2.0,52.47,0,1,3,1,2,1,0,1,1,2,2,1,0,1,1,4,2,1,0,0,1,0
0,8.62,54.0,0.0,125.95,0,0,0,2,1,1,1,1,0,2,1,0,3,3,2,2,2,1,1,0,1,3
1,1470.27,38.0,0.0,216.12,0,2,0,1,1,1,0,2,2,2,0,1,0,0,1,1,1,2,0,1,1,4
0,6.81,47.0,1.0,15.45,0,0,3,2,3,0,0,2,0,0,2,0,1,1,1,1,1,1,3,4,0,1
1,1251.73,30.0,1.0,129.61,0,0,0,2,1,2,0,2,1,2,1,0,0,1,2,0,1,0,1,1,0,2
1,1682.26,25.0,0.0,46.61,0,1,1,2,1,1,3,1,1,3,1,0,2,0,3,1,2,6,1,2,1,0
0,9.29,40.0,0.0,129.25,0,1,1,1,3,3,1,0,0,2,0,1,3,2,0,3,0,2,1,2,1,2
1,1239.01,32.0,0.0,163.46,0,1,1,1,0,0,1,1,0,2,0,0,2,0,1,3,0,3,2,1,1,3
1,1908.7,35.0,1.0,161.51,0,0,1,0,0,2,5,2,2,5,1,2,2,2,0,2,0,1,1,0,0,3
0,540.88,45.0,0.0,425.85,0,1,0,0,3,0,1,0,0,4,2,0,3,3,2,3,1,3,1,0,2,1
1,1317.81,35.0,0.0,66.92,0,0,3,1,1,2,0,3,1,1,0,1,5,0,1,0,1,2,3,1,1,1
0,50.34,32.0,0.0,26.06,0,0,1,2,2,0,0,1,1,3,1,0,3,0,1,0,3,2,0,0,5,3
1,1233.6,30.0,0.0,6.77,0,2,0,1,0,1,1,3,0,2,2,0,1,0,1,0,1,3,1,0,1,4
1,1762.15,32.0,0.0,6.28,0,2,2,2,2,2,1,1,0,1,1,0,3,2,1,3,1,3,1,0,1,4
1,1646.78,35.0,1.0,59.29,1,1,0,0,0,2,0,2,1,2,1,2,3,2,0,3,1,0,1,0,1,3
0,62.87,37.0,1.0,25.19,0,0,0,1,1,0,2,0,0,6,1,1,0,0,2,1,0,1,1,1,1,1
0,35.41,21.0,0.0,40.38,0,0,1,0,1,0,1,2,1,2,0,1,3,2,1,1,1,1,2,0,0,2
0,30.65,30.0,0.0,57.74,0,0,1,1,0,1,0,2,0,3,0,0,2,2,0,2,2,2,0,1,1,4
1,2275.73,72.0,1.0,48.65,0,1,2,0,2,2,1,0,4,5,1,1,2,1,0,3,1,5,2,3,1,5
1,1137.22,35.0,0.0,20.41,0,0,0,1,1,0,1,1,2,1,2,1,3,0,3,2,0,1,0,0,1,2
1,1709.32,60.0,0.0,214.88,0,1,2,1,0,1,1,2,1,1,1,3,3,2,1,1,1,2,0,1,1,3
0,17.08,30.0,0.0,33.14,0,2,2,1,3,0,1,1,0,2,0,3,4,1,1,2,0,1,0,1,0,2
0,2.82,27.0,0.0,30.25,0,1,2,1,3,1,1,1,0,4,2,0,1,0,0,3,2,3,1,2,1,0
1,1479.04,27.0,1.0,160.38,0,0,1,0,2,1,1,3,1,4,1,0,4,0,0,3,0,4,1,0,1,0
1,1901.86,43.0,0.0,121.57,0,2,0,1,0,0,2,1,0,7,1,0,2,1,0,3,1,2,1,1,1,2
1,1651.14,37.0,1.0,123.54,0,1,1,0,0,2,1,2,1,5,0,2,0,1,0,4,0,1,1,0,1,1
1,1361.71,42.0,0.0,45.84,0,2,1,1,2,0,0,1,2,1,3,0,1,1,1,0,0,2,1,0,2,7
0,19.67,19.0,1.0,17.75,0,1,0,1,1,0,1,3,0,3,0,1,1,2,1,2,3,2,3,0,1,1
1,1794.94,32.0,0.0,12.62,0,1,1,0,3,1,2,4,1,3,1,2,1,0,3,1,0,2,1,4,0,1
1,2474.86,51.0,1.0,6.47,0,3,0,0,0,3,2,5,1,6,2,2,5,3,0,2,0,1,0,0,1,4
0,2.83,35.0,0.0,12.99,0,0,0,2,4,1,0,2,0,3,0,1,1,0,0,1,2,4,1,2,0,2
0,39.34,29.0,0.0,6.55,0,0,1,1,3,1,0,0,0,3,1,1,0,3,0,1,1,1,2,2,1,2
0,58.74,50.0,0.0,494.85,0,1,0,1,2,2,1,2,2,2,1,0,4,0,1,3,3,4,3,3,0,5
0,21.77,36.0,0.0,47.77,0,1,0,1,0,2,0,2,2,5,0,3,0,1,0,3,0,1,2,1,0,1
1,1528.45,39.0,0.0,74.31,0,2,2,0,2,1,1,3,0,6,1,0,2,0,0,1,1,2,2,1,0,0
0,271.31,25.0,0.0,378.45,0,1,2,1,1,1,1,2,0,6,1,1,0,0,3,5,2,0,0,1,1,5
1,1455.62,24.0,0.0,197.83,1,0,0,2,1,1,2,1,1,4,0,1,2,1,0,0,2,3,0,0,1,2
1,1256.09,34.0,0.0,59.86,0,1,0,0,1,0,0,3,0,1,2,2,5,1,0,1,1,2,0,0,1,2
0,79.34,54.0,1.0,12.92,0,0,1,0,2,0,0,4,2,2,5,0,3,3,2,5,2,4,1,1,1,0
0,9.71,56.0,1.0,15.95,0,2,2,1,0,0,1,2,1,5,1,1,4,2,1,2,0,3,1,0,1,4
1,1288.57,23.0,0.0,61.41,0,0,0,2,1,1,0,0,0,4,0,0,4,0,0,2,3,1,2,2,1,2
0,62.17,24.0,0.0,519.38,0,1,1,2,1,2,3,1,0,3,2,1,3,3,2,2,0,0,1,1,0,2
0,17.74,31.0,0.0,50.29,0,2,0,2,0,0,0,1,1,7,1,0,1,0,1,2,1,2,1,1,2,3
0,65.71,41.0,1.0,23.29,0,0,1,0,2,1,0,1,0,5,1,1,0,2,0,1,0,6,1,1,0,1
1,1321.91,32.0,0.0,100.54,0,0,0,0,3,0,0,1,3,2,0,2,3,0,2,2,0,0,0,1,1,2
0,65.27,21.0,2.0,20.91,0,0,1,0,0,0,0,1,1,4,0,0,3,2,1,1,1,2,0,3,2,2
0,54.47,26.0,0.0,22.66,0,3,1,1,6,2,0,1,2,3,1,0,1,0,1,1,3,2,1,0,2,2
0,60.47,36.0,1.0,76.25,0,0,0,2,1,0,2,0,2,2,0,0,1,1,0,3,3,2,1,1,1,3
1,1467.97,31.0,0.0,32.75,1,1,2,0,1,2,2,3,1,1,1,0,2,0,0,2,0,1,3,3,1,3
1,1994.64,45.0,1.0,1.0,0,0,1,1,1,3,2,2,1,3,0,3,2,3,1,3,0,1,0,1,1,1
1,1808.63,21.0,1.0,121.83,0,1,2,0,3,0,2,0,0,1,2,3,4,2,1,1,3,4,1,1,4,3
0,22.9,26.0,1.0,34.95,0,2,1,0,0,2,2,0,0,4,1,0,2,0,0,0,3,0,1,0,0,0
1,1159.75,28.0,0.0,36.23,0,0,0,0,0,0,2,3,1,2,0,1,3,2,0,1,2,2,0,0,0,0
0,15.36,27.0,1.0,122.74,0,0,0,1,0,1,1,4,1,4,0,0,3,0,1,1,1,3,0,0,1,3
1,1685.34,46.0,0.0,86.4,0,1,2,2,1,0,1,2,3,2,4,2,2,1,2,1,1,1,0,0,1,1
0,61.35,59.0,0.0,17.97,0,0,1,2,1,1,2,2,0,2,1,2,4,0,0,1,1,0,0,2,2,0
1,1299.05,31.0,0.0,174.62,0,0,0,1,1,0,1,4,0,3,0,0,1,0,0,2,2,2,0,1,1,2
1,1269.67,32.0,0.0,2.83,0,1,1,0,0,0,2,0,4,1,1,1,5,2,0,1,1,0,1,1,1,3
0,119.37,31.0,1.0,31.5,0,1,0,1,1,1,1,2,2,3,0,0,1,3,0,1,1,3,0,2,0,1
1,1982.83,29.0,0.0,2.72,0,0,0,2,1,2,2,1,1,6,0,2,5,2,1,3,0,6,0,2,1,1
1,1793.9,35.0,0.0,171.76,0,1,1,0,0,0,1,4,2,4,0,1,1,1,1,0,1,2,0,0,2,6
1,1364.77,20.0,1.0,22.06,0,1,0,0,2,0,1,1,3,3,0,0,4,0,1,2,0,2,1,1,1,3
1,1350.28,53.0,2.0,13.92,0,0,2,0,0,0,0,1,0,4,2,2,0,1,0,3,1,3,4,0,0,2
1,1917.93,40.0,0.0,12.3,0,1,4,1,1,0,0,3,3,3,3,1,2,2,1,2,2,5,2,0,0,1
1,1604.05,32.0,1.0,194.21,0,2,0,1,1,3,0,1,1,2,0,0,0,0,0,3,1,3,1,1,3,1
1,1028.62,55.0,0.0,139.57,0,2,2,1,0,1,0,0,0,2,0,0,2,1,1,1,2,2,1,1,1,1
1,1375.74,32.0,1.0,97.69,0,1,2,2,1,0,4,2,0,3,1,0,2,2,0,2,1,2,0,0,1,0
0,269.76,66.0,1.0,40.76,0,0,0,0,2,1,1,5,1,4,1,1,3,0,1,0,0,1,2,1,3,2
1,1165.36,31.0,0.0,12.57,0,0,3,0,1,1,1,2,0,1,0,0,3,0,0,4,0,0,1,0,1,3
0,28.47,44.0,1.0,25.35,0,1,2,2,2,0,1,1,0,0,0,1,2,0,1,3,2,2,1,3,1,2
1,1760.72,33.0,1.0,60.52,0,3,2,1,1,1,4,4,1,0,1,2,3,2,0,2,0,0,1,1,1,3
0,100.18,30.0,0.0,108.0,0,2,1,0,4,2,0,2,2,2,0,1,2,2,3,5,2,2,3,4,1,1
0,40.91,43.0,2.0,97.86,0,0,0,0,1,2,1,1,0,6,1,2,1,1,0,0,2,2,0,1,1,6
1,1454.47,32.0,1.0,1.33,0,2,1,2,2,0,1,2,0,1,1,1,4,1,0,1,1,2,2,0,0,3
1,1521.47,32.0,0.0,97.37,0,2,2,0,0,2,1,1,1,1,3,2,3,0,0,1,2,4,1,0,0,3
1,2044.01,36.0,0.0,20.37,0,3,0,2,1,0,2,4,0,5,1,1,0,0,1,3,3,0,0,0,2,3
0,6.8,20.0,2.0,2.29,0,0,0,0,0,1,2,1,0,6,3,1,5,2,3,3,3,5,1,1,1,0
1,2059.99,34.0,0.0,9.19,0,0,2,1,0,2,1,2,1,5,0,2,3,0,2,3,3,2,1,1,1,3
1,1709.75,24.0,0.0,487.54,0,0,0,0,4,1,0,2,0,1,1,1,1,0,2,0,1,4,1,1,1,2
1,1826.95,32.0,1.0,105.2,0,2,0,1,1,2,1,1,1,3,1,0,4,4,1,3,0,1,0,1,0,2
0,89.87,28.0,1.0,678.09,0,3,2,2,0,1,0,5,4,3,0,2,4,1,0,2,0,3,1,0,2,1
0,35.17,38.0,2.0,208.28,1,0,1,0,0,2,0,2,0,1,3,2,2,0,1,3,1,1,1,1,0,2
1,1810.85,32.0,0.0,10.34,0,2,1,1,2,3,0,2,1,1,2,1,3,0,1,1,2,5,4,1,1,3
0,69.89,33.0,0.0,129.91,0,0,2,0,0,2,2,2,1,1,0,2,1,2,0,4,1,1,0,2,1,1
1,2080.88,54.0,0.0,204.4,0,0,1,2,3,1,0,1,1,3,1,2,1,3,1,2,1,2,0,1,0,3
1,1435.1,34.0,0.0,4.94,0,3,2,0,2,1,2,1,0,2,0,1,1,0,0,0,2,2,1,0,0,6
1,2428.08,27.0,0.0,228.0,0,3,1,1,1,1,0,0,1,4,0,1,5,1,1,2,3,1,1,2,0,5
0,263.33,24.0,1.0,18.05,0,0,2,2,2,0,0,1,0,2,0,3,3,0,1,1,2,3,1,1,0,3
