mkt_email,next_mnth_pv,age,tenure,ammount_spent,vehicle,food,beverage,art,baby,personal_care,toys,clothing,decor,cell_phones,construction,home_appliances,electronics,sports,tools,games,industry,pc,jewel,books,music_books_movies,health
0,106.01,26.0,0.0,86.31,0,0,1,3,0,2,1,1,0,4,3,0,0,0,1,1,1,1,0,1,1,1
0,192.24,55.0,1.0,51.57,0,1,0,2,1,2,0,2,0,1,1,1,6,3,2,2,0,2,1,0,2,0
0,4.11,34.0,0.0,6.29,1,2,0,3,0,1,0,1,1,5,2,0,1,4,2,0,0,1,1,2,1,1
0,36.25,37.0,1.0,189.6,0,1,0,0,2,0,0,3,0,3,0,1,4,1,1,1,1,0,2,1,0,1
1,1627.69,39.0,0.0,47.08,0,0,2,0,1,2,1,2,0,3,1,1,2,2,2,1,1,2,2,3,1,1
0,84.7,29.0,1.0,68.05,0,1,2,0,1,0,0,2,1,3,1,1,2,0,1,4,2,2,4,1,0,4
0,120.82,26.0,0.0,52.34,0,1,0,0,1,0,2,1,1,4,1,1,6,0,0,1,1,2,1,0,1,0
0,4.09,20.0,0.0,67.07,1,0,1,1,1,2,1,2,0,2,0,0,2,0,3,1,1,3,1,1,4,0
1,2299.58,19.0,1.0,1.65,0,2,2,1,3,1,3,4,0,5,1,0,0,1,1,3,1,0,2,0,1,5
1,1667.62,44.0,1.0,168.99,0,2,0,2,0,0,0,2,0,3,1,0,4,3,1,3,1,3,1,1,2,3
0,32.25,33.0,0.0,40.39,0,1,0,0,0,1,3,0,0,2,0,0,2,0,2,0,0,2,2,1,3,1
1,757.24,18.0,0.0,128.9,0,1,2,1,0,0,1,2,0,0,1,0,1,0,0,2,0,2,1,1,1,1
0,0.44,64.0,1.0,6.71,0,3,1,0,1,1,1,2,0,3,2,0,1,1,1,1,0,4,3,1,1,2
0,110.08,41.0,0.0,74.2,0,0,1,1,2,1,1,3,0,4,1,2,2,0,0,1,1,2,3,1,1,4
1,2410.8,32.0,1.0,239.46,0,1,0,1,0,1,0,6,0,2,1,3,4,2,1,1,0,3,2,0,2,1
0,64.7,63.0,2.0,50.79,0,1,0,0,0,1,0,2,0,3,1,4,2,1,2,1,1,0,0,1,0,3
1,1256.22,41.0,0.0,21.97,0,1,1,0,1,1,0,4,1,1,1,0,1,0,0,3,0,0,1,0,0,2
1,1461.66,33.0,1.0,10.43,0,2,1,0,0,1,1,3,2,3,1,0,1,2,0,1,2,0,2,0,0,1
0,353.84,22.0,0.0,195.96,0,2,1,1,0,1,1,0,2,6,2,1,4,1,1,1,1,3,0,2,0,2
0,136.13,33.0,1.0,27.29,0,1,0,3,1,0,1,1,0,5,0,1,3,0,0,2,1,1,1,1,1,3
1,1256.26,36.0,0.0,369.17,0,0,1,1,0,0,0,3,0,4,0,0,3,2,0,2,1,1,0,0,1,1
1,1836.31,30.0,0.0,28.48,1,2,0,1,0,3,0,5,1,2,2,1,4,0,1,1,2,1,0,2,0,3
0,46.4,37.0,1.0,65.58,0,3,1,1,1,0,0,0,1,5,0,1,2,0,0,6,1,4,1,0,1,2
1,1615.31,48.0,0.0,61.25,0,0,0,1,0,0,3,6,1,2,1,0,2,0,1,3,1,1,1,2,2,2
0,3.22,32.0,1.0,6.4,0,2,0,1,1,2,0,1,0,2,1,0,3,0,1,0,0,4,0,2,2,2
1,1384.47,22.0,0.0,75.89,0,2,0,0,1,0,1,1,0,3,1,1,4,0,1,4,0,1,1,1,1,0
0,8.48,27.0,0.0,111.67,0,3,0,0,1,1,1,4,3,3,1,2,4,2,2,1,1,2,1,2,0,5
1,1396.24,66.0,0.0,135.53,0,0,0,0,2,1,2,0,1,0,0,0,2,1,1,5,2,1,3,1,2,0
0,36.48,21.0,1.0,73.94,0,0,3,2,2,1,1,2,2,5,1,1,3,1,3,1,1,2,1,1,0,1
1,1215.33,37.0,0.0,167.44,1,1,2,1,0,1,0,0,0,4,2,1,1,1,1,0,1,1,2,2,1,0
0,50.83,34.0,1.0,139.47,0,0,0,0,1,0,0,2,1,3,0,0,0,1,1,1,2,2,1,0,2,1
0,61.45,45.0,0.0,21.56,1,0,0,3,0,1,1,2,1,3,1,1,0,0,0,1,4,0,2,0,1,2
1,2166.38,33.0,0.0,51.35,0,1,0,1,2,4,0,2,3,4,1,0,0,3,0,3,1,0,0,0,1,3
0,38.61,31.0,1.0,15.38,0,0,1,0,2,1,0,4,2,5,2,0,1,0,0,0,0,3,0,1,0,2
1,1592.33,51.0,0.0,14.32,0,0,4,1,1,2,0,1,0,3,0,1,2,0,1,4,1,4,0,1,0,3
1,1852.88,43.0,0.0,124.52,0,2,0,1,0,4,1,2,0,5,0,0,1,0,0,5,2,4,1,1,0,1
1,1432.91,34.0,1.0,75.6,0,1,1,0,0,1,1,3,0,5,2,1,1,0,0,3,0,2,0,2,1,2
0,49.03,35.0,0.0,91.87,0,0,1,1,3,1,1,4,0,3,0,0,2,0,2,4,1,4,0,1,1,1
1,1456.23,59.0,1.0,131.75,0,0,1,1,3,1,1,1,2,1,0,0,1,2,0,3,3,2,0,3,0,0
1,1355.18,36.0,1.0,32.47,0,0,4,1,0,1,1,1,1,3,2,3,2,0,0,0,0,2,0,0,1,5
1,2038.07,52.0,0.0,51.31,0,2,1,1,2,1,1,2,0,3,0,2,3,2,0,5,2,1,1,0,0,3
0,328.53,53.0,1.0,93.34,0,2,3,1,3,3,2,2,1,1,0,3,4,0,0,3,3,0,1,0,0,2
0,76.87,27.0,1.0,10.16,0,1,0,0,2,0,1,2,0,10,0,3,3,2,3,7,1,2,1,0,1,1
1,1220.53,27.0,1.0,179.01,0,0,0,1,1,1,0,1,0,2,0,1,3,1,4,2,0,2,0,0,1,1
1,1362.19,40.0,0.0,42.08,0,1,0,0,0,2,1,2,0,2,0,1,4,0,0,4,2,1,1,0,1,1
0,35.54,53.0,1.0,107.51,1,0,3,0,1,1,1,2,1,10,0,1,3,1,1,2,0,0,1,0,1,1
1,1758.27,29.0,1.0,541.82,0,1,3,3,2,0,1,2,2,1,1,1,1,0,0,2,2,2,1,0,0,2
0,40.37,45.0,0.0,64.5,0,0,0,2,0,2,1,6,0,2,3,0,1,1,2,0,0,4,0,1,0,3
1,1352.83,43.0,0.0,24.21,0,1,2,0,1,1,1,1,0,3,1,0,2,1,2,1,2,3,0,0,0,2
0,3.68,20.0,0.0,24.39,0,2,2,1,1,1,0,1,1,1,0,1,1,1,1,2,1,0,1,1,2,2
0,58.43,46.0,1.0,6.23,0,0,1,0,0,2,0,4,1,3,1,1,1,0,1,5,1,2,0,0,0,2
0,125.91,30.0,3.0,145.71,0,2,2,0,1,0,3,3,1,4,0,3,2,0,0,1,2,2,0,1,1,4
0,10.07,36.0,0.0,34.73,0,1,1,3,2,1,0,1,2,5,2,1,0,0,0,1,1,1,0,2,0,0
1,1791.16,22.0,2.0,18.96,0,1,2,2,0,0,1,5,3,1,0,1,4,2,1,2,1,2,3,2,1,0
0,57.1,31.0,0.0,125.07,0,0,0,0,0,2,3,1,2,2,3,3,2,2,0,2,0,0,0,0,0,4
0,7.51,34.0,0.0,36.98,1,1,1,0,0,0,2,4,1,3,1,1,2,1,3,0,0,6,2,0,1,2
1,1727.95,40.0,0.0,91.75,0,1,3,1,0,3,0,3,1,2,2,1,1,2,0,1,1,0,2,0,1,2
1,1264.95,32.0,0.0,54.1,0,0,2,0,0,1,1,0,3,4,1,1,1,0,1,0,1,0,2,2,1,2
1,1658.83,34.0,0.0,40.67,0,0,1,0,1,2,0,1,2,3,1,1,1,0,0,6,1,4,0,1,2,1
1,2197.02,43.0,1.0,67.22,0,0,1,0,1,4,2,2,2,2,2,2,3,2,1,2,2,2,0,1,1,1
0,48.41,38.0,0.0,37.66,0,1,1,2,2,0,0,1,2,5,1,1,1,2,1,1,0,3,4,1,2,2
1,2040.44,25.0,0.0,204.46,0,1,2,0,1,3,2,2,0,0,2,0,1,0,2,2,2,2,0,2,1,6
1,1409.03,24.0,1.0,7.58,0,0,1,1,0,1,2,4,1,3,0,0,1,1,0,2,1,6,0,1,0,2
0,22.63,50.0,1.0,3.06,0,0,0,3,3,0,0,1,2,2,2,0,3,1,0,0,0,2,1,1,1,3
1,1491.89,46.0,2.0,52.15,1,0,2,1,2,2,1,0,0,0,2,2,3,0,1,4,0,0,1,0,2,4
1,1287.39,41.0,0.0,18.98,0,1,1,0,3,0,1,6,0,0,0,0,2,0,1,3,0,1,0,1,1,1
0,434.75,37.0,1.0,136.15,0,0,3,2,2,0,0,2,1,3,2,1,1,1,0,1,2,1,1,2,1,2
1,2018.06,31.0,0.0,43.61,0,2,0,2,2,0,0,5,1,5,2,0,1,0,0,2,0,1,1,1,0,6
1,894.0,28.0,0.0,30.3,0,1,1,1,0,2,0,1,0,1,0,0,2,1,0,2,0,2,0,1,0,2
1,2074.07,42.0,2.0,44.53,0,1,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,0,1,2,1,6
1,2382.48,28.0,0.0,24.78,0,1,5,2,1,1,0,2,0,6,1,2,2,2,0,4,4,1,1,0,1,2
0,10.52,38.0,1.0,35.62,0,1,3,1,0,0,1,4,0,2,2,1,2,0,1,3,1,2,0,1,0,3
0,239.75,45.0,1.0,83.93,0,2,3,2,2,2,5,3,1,3,0,1,0,0,2,2,1,4,2,0,3,1
1,1748.25,26.0,0.0,199.53,0,1,1,3,1,0,0,1,1,3,0,1,3,0,1,0,0,1,3,0,0,9
0,193.5,34.0,1.0,46.34,0,0,0,3,2,1,1,4,0,1,0,1,2,1,0,1,2,4,2,0,2,0
1,1455.51,42.0,0.0,38.67,0,0,5,0,0,0,0,4,1,3,2,1,3,1,0,1,1,1,0,0,0,1
0,205.0,35.0,0.0,152.23,0,1,3,0,1,1,0,1,0,3,1,2,1,1,0,1,1,0,1,2,1,2
0,11.59,21.0,1.0,2.27,0,2,1,0,2,2,0,1,1,3,2,1,0,0,1,1,1,3,0,0,1,1
0,18.65,56.0,1.0,35.96,0,2,0,0,1,1,2,2,0,7,2,1,0,1,0,2,2,2,1,2,1,4
1,1539.84,37.0,0.0,60.18,0,1,3,1,1,0,0,3,0,3,0,0,0,1,1,2,2,1,2,1,2,2
0,17.21,27.0,3.0,91.79,1,0,2,1,2,2,1,0,2,1,1,2,1,1,3,1,1,0,1,0,0,3
1,1473.24,55.0,0.0,16.97,0,1,0,1,0,3,0,4,0,2,1,0,5,1,1,0,1,1,2,2,1,3
1,1394.42,24.0,0.0,56.71,1,0,2,0,0,0,0,1,1,3,1,0,3,1,1,2,1,2,2,1,0,4
0,22.84,43.0,1.0,83.54,1,1,2,2,5,2,1,2,0,2,1,1,0,0,3,1,2,3,4,1,1,1
1,1710.86,38.0,0.0,71.39,0,1,1,0,1,2,2,3,1,2,0,1,2,0,2,1,3,1,0,0,1,3
0,190.82,29.0,1.0,85.46,0,1,2,2,0,2,1,3,0,1,1,0,2,1,0,1,1,4,1,0,1,3
1,1138.78,24.0,1.0,108.59,0,3,0,0,1,0,4,2,3,1,1,0,1,0,2,0,1,1,1,0,1,0
0,28.28,50.0,1.0,47.7,0,1,2,1,3,1,2,2,3,1,4,2,0,0,0,1,1,1,0,2,1,0
1,1527.56,33.0,0.0,6.58,0,0,1,0,3,1,1,1,0,6,1,0,3,1,0,1,1,3,0,2,1,2
0,28.95,50.0,1.0,5.72,0,1,2,0,0,0,2,3,1,7,2,2,2,0,2,1,0,2,1,1,0,3
1,1322.56,20.0,1.0,195.7,0,2,0,1,2,1,0,0,0,3,1,0,0,0,1,2,4,4,2,0,0,0
0,18.96,51.0,0.0,113.14,0,4,3,1,1,0,1,1,1,2,2,0,3,0,0,3,1,3,0,1,1,2
0,213.55,52.0,1.0,144.47,0,0,0,2,0,1,0,2,1,3,1,0,0,2,0,1,1,3,1,2,1,1
1,2093.23,41.0,0.0,264.23,0,1,1,2,1,2,0,3,3,5,1,1,4,2,1,3,0,3,1,0,1,1
1,1582.89,31.0,0.0,138.85,0,0,0,1,1,0,2,4,1,2,2,1,1,0,0,4,1,1,3,1,2,2
0,6.03,33.0,0.0,117.86,0,1,2,0,1,1,2,3,2,1,2,3,2,1,1,3,3,2,1,1,1,3
0,113.63,38.0,1.0,106.64,0,0,1,0,1,1,0,0,2,3,1,2,0,3,2,1,0,1,0,1,2,1
0,82.47,36.0,0.0,29.92,0,0,0,1,5,1,1,3,0,1,0,0,1,1,1,3,0,4,0,0,2,3
0,54.12,30.0,0.0,315.34,0,0,0,0,1,0,0,2,2,4,0,2,0,0,2,2,0,1,0,0,0,1
0,104.78,52.0,0.0,78.1,0,1,0,0,0,0,1,3,2,0,1,2,1,0,1,3,1,3,2,0,0,0
1,1577.95,27.0,0.0,25.11,0,1,0,1,0,0,0,7,2,2,1,0,3,1,2,1,2,1,0,0,1,0
1,1480.55,53.0,0.0,23.55,0,1,0,3,0,0,0,4,2,1,2,0,1,3,0,1,1,2,1,0,1,4
0,9.98,31.0,1.0,168.88,0,0,3,1,0,1,1,0,2,2,0,0,3,0,2,3,3,2,2,1,1,1
1,17886.11,39.0,0.0,46516.29,0,0,3,2,0,1,1,6,2,4,0,0,6,3,0,2,1,6,1,0,0,1
1,1637.34,47.0,1.0,4.23,0,3,1,1,1,1,2,1,0,4,0,1,4,1,0,2,2,1,1,1,0,3
0,24.26,27.0,0.0,55.93,0,5,0,0,2,0,3,3,0,0,2,1,2,0,0,0,2,3,2,0,1,4
0,149.59,28.0,0.0,170.02,0,2,0,1,0,1,0,2,1,1,1,1,4,0,0,5,0,4,1,0,0,1
0,55.63,33.0,1.0,53.52,0,0,1,3,1,0,2,3,0,2,1,1,0,0,0,2,0,1,0,1,1,1
1,1543.68,39.0,0.0,162.73,0,1,2,1,0,1,1,1,2,3,1,1,1,0,3,3,0,3,1,1,0,2
1,1133.38,62.0,0.0,175.57,0,0,3,1,1,0,2,2,2,1,0,2,1,0,1,0,2,4,0,0,0,0
1,1631.56,21.0,2.0,194.99,1,0,3,1,1,0,0,3,0,3,0,1,3,1,0,3,2,0,1,2,1,1
0,82.51,29.0,0.0,88.89,1,0,2,0,1,1,1,3,1,3,1,2,2,0,1,1,2,1,2,0,0,2
1,710.3,36.0,0.0,120.22,0,0,0,1,0,0,1,1,0,2,0,1,1,0,1,1,0,0,1,0,0,1
0,11.35,43.0,0.0,30.36,0,0,1,3,0,1,2,1,3,1,1,1,3,1,3,0,2,3,0,1,1,2
0,3.0,35.0,0.0,10.5,0,1,0,0,0,1,0,4,0,1,0,0,2,1,2,0,1,2,0,0,3,3
0,17.78,24.0,0.0,76.1,0,0,0,1,1,0,1,0,0,6,0,0,3,0,3,3,1,2,0,0,1,2
1,1048.45,34.0,1.0,1.06,0,0,1,0,2,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,3,1
0,41.95,27.0,0.0,62.69,0,1,3,0,4,0,1,2,0,3,0,2,0,2,0,1,1,3,0,2,1,1
0,29.76,48.0,0.0,10.77,1,1,1,0,2,2,0,5,3,2,2,0,5,2,1,0,0,1,2,1,3,2
1,1152.43,63.0,1.0,11.48,0,0,0,0,0,1,0,2,1,1,0,0,4,0,0,5,1,2,0,1,2,2
0,158.36,35.0,0.0,204.63,0,3,0,1,1,2,3,3,2,4,2,0,2,0,1,0,0,1,1,1,1,2
1,2083.07,23.0,0.0,102.31,0,0,1,0,1,0,0,3,2,5,0,3,2,2,2,2,2,4,2,1,0,0
1,1641.03,26.0,0.0,103.63,0,0,1,0,0,2,0,2,1,3,1,4,5,0,2,3,1,1,0,0,2,0
1,1329.45,30.0,0.0,51.83,0,2,0,3,1,0,1,3,1,3,1,0,2,0,0,2,1,2,2,0,1,1
0,5.92,54.0,0.0,53.32,0,1,2,2,0,2,0,2,3,2,0,0,2,2,2,2,0,1,1,1,1,4
0,88.0,27.0,0.0,36.11,0,1,0,1,4,0,2,3,0,2,0,1,2,2,2,4,2,2,1,1,3,2
0,88.03,23.0,2.0,56.98,0,1,2,0,0,0,1,1,2,4,2,1,2,0,1,0,1,1,2,3,0,0
1,1506.28,21.0,0.0,88.46,1,2,0,0,0,1,0,2,0,2,1,4,2,0,1,1,2,4,0,1,1,2
0,10.87,39.0,1.0,20.65,0,1,0,0,1,1,0,4,1,3,1,2,0,0,0,1,0,2,0,0,0,3
1,1476.06,23.0,0.0,30.34,0,0,0,1,1,1,2,1,1,0,1,2,2,2,2,0,2,2,2,1,0,4
0,0.07,25.0,0.0,68.27,0,7,2,1,1,1,3,1,2,1,1,1,3,0,0,2,1,3,0,0,0,2
0,81.63,52.0,0.0,48.58,0,4,0,1,2,1,0,3,2,2,2,2,1,1,1,2,3,1,0,0,1,0
0,178.71,40.0,0.0,171.19,0,2,3,0,0,0,0,3,3,7,1,0,4,1,2,3,0,7,1,1,0,2
0,49.99,40.0,0.0,172.42,0,4,1,1,0,1,1,0,1,2,1,2,1,1,0,3,1,6,0,0,1,1
1,1760.99,28.0,2.0,40.95,0,1,1,1,1,3,0,2,1,5,0,0,4,1,2,1,1,4,3,2,0,1
1,1837.01,56.0,1.0,59.93,0,2,0,2,1,0,0,2,0,5,2,4,1,2,0,3,1,1,1,0,0,2
0,110.88,51.0,0.0,375.45,0,0,2,0,1,1,1,0,2,3,1,3,3,0,0,2,3,2,0,2,0,2
1,1949.24,36.0,0.0,175.72,0,1,0,0,0,5,1,3,1,5,1,0,2,0,3,1,1,2,1,1,1,2
0,25.03,26.0,0.0,24.29,0,0,0,0,0,2,1,1,1,1,0,0,2,0,1,0,3,1,1,2,1,1
1,1687.44,58.0,1.0,32.88,0,1,2,1,0,1,0,2,1,3,0,5,1,0,3,2,1,3,2,0,0,1
0,3.37,25.0,0.0,8.72,0,1,0,0,0,2,1,0,0,3,1,2,1,1,2,2,0,4,0,0,1,2
0,20.81,36.0,0.0,113.27,0,0,1,2,1,0,1,2,0,4,1,2,3,1,2,2,1,4,1,0,2,1
0,49.68,22.0,0.0,38.11,0,3,1,0,1,0,0,4,3,0,2,0,2,1,0,1,0,0,2,0,0,3
0,245.57,61.0,0.0,76.92,0,0,1,1,1,3,1,0,1,2,1,1,3,3,2,3,3,2,2,2,1,1
0,401.55,34.0,0.0,146.16,0,3,1,2,0,0,0,3,0,0,1,0,2,0,2,0,0,1,1,1,3,0
0,141.69,24.0,2.0,180.81,0,1,2,2,1,2,0,2,0,3,3,0,1,0,1,4,1,2,1,1,2,3
0,63.68,22.0,0.0,39.36,0,0,2,3,0,5,1,0,1,3,0,0,2,0,1,3,0,1,3,2,0,0
1,1495.42,50.0,0.0,27.08,0,1,0,0,1,2,0,3,3,2,2,0,5,0,2,1,1,3,1,3,1,1
0,385.92,28.0,2.0,188.74,0,3,2,0,0,0,1,3,0,5,0,0,1,0,0,2,0,1,1,1,1,0
1,1908.55,20.0,0.0,48.01,0,0,0,1,5,1,1,4,0,6,1,1,2,1,1,1,0,3,0,0,2,1
0,60.89,32.0,1.0,172.6,0,0,0,1,1,0,1,5,1,3,3,0,0,2,2,0,5,1,3,2,0,2
1,1502.57,75.0,0.0,16.22,0,0,3,0,1,2,1,0,1,3,0,1,2,1,1,1,1,0,1,0,0,4
1,1198.18,31.0,0.0,242.94,0,0,1,1,0,1,1,2,1,3,1,0,2,1,0,0,1,3,0,1,3,3
1,1142.47,72.0,0.0,66.0,0,1,1,1,1,0,0,5,0,2,3,1,1,1,0,0,0,2,0,1,1,2
1,1480.56,62.0,0.0,18.65,0,2,3,0,0,0,0,0,3,2,0,1,3,1,2,1,1,0,1,1,1,6
1,2278.46,40.0,0.0,76.59,0,1,1,0,2,2,1,4,1,3,0,1,3,2,1,4,0,0,3,0,0,5
0,123.15,29.0,0.0,204.03,0,2,4,0,0,0,0,0,0,2,1,2,2,1,2,3,1,1,2,3,0,2
0,31.06,42.0,0.0,49.32,0,0,0,2,0,0,1,3,0,2,2,1,4,1,1,1,2,1,1,1,2,3
0,1.49,32.0,1.0,19.61,1,1,1,2,0,2,1,3,3,3,0,0,2,1,1,6,2,1,1,1,2,3
1,1589.39,42.0,0.0,85.93,0,3,0,3,1,2,0,2,3,1,0,0,1,1,2,0,3,0,1,1,0,2
0,32.65,26.0,1.0,179.86,0,0,1,1,1,2,1,0,3,3,2,1,3,0,3,2,0,2,3,2,2,2
1,2049.52,28.0,0.0,12.94,0,1,1,0,1,1,1,5,2,4,2,1,1,2,0,4,1,2,1,0,4,0
0,28.54,47.0,1.0,4.23,1,1,1,1,1,1,0,4,0,2,0,0,2,0,0,5,1,1,1,3,2,1
1,1513.95,39.0,0.0,5.79,0,1,2,0,2,2,1,1,0,3,2,1,1,1,0,2,1,0,0,1,1,3
0,81.16,20.0,0.0,26.2,0,2,0,3,1,1,3,3,0,2,2,0,1,2,2,2,1,2,2,0,1,2
0,8.82,46.0,0.0,0.73,0,1,0,0,2,1,2,4,1,4,1,1,2,0,1,4,1,4,1,1,0,5
0,122.23,35.0,1.0,55.98,0,2,0,4,1,2,0,1,0,4,1,1,3,1,2,0,0,3,1,1,1,2
1,1888.76,26.0,1.0,119.65,0,0,2,0,1,1,0,1,0,4,0,3,2,3,2,2,1,3,0,1,0,4
0,22.82,53.0,0.0,123.95,0,2,4,0,0,0,0,2,0,4,3,1,0,1,0,2,1,0,2,3,3,2
0,66.5,32.0,1.0,101.26,0,0,0,1,0,2,0,1,1,5,0,0,1,0,1,2,0,1,1,0,2,4
1,1436.05,35.0,0.0,35.13,0,0,0,0,2,2,1,2,0,2,0,5,0,0,2,0,1,1,0,1,1,1
0,68.49,48.0,0.0,133.16,0,1,1,1,1,1,0,2,0,3,1,0,3,0,2,2,1,1,0,1,2,3
1,1212.67,33.0,1.0,85.92,0,0,3,0,0,1,0,2,1,4,1,3,2,0,0,1,0,3,1,0,1,0
1,1535.02,21.0,0.0,197.46,0,1,0,1,0,2,2,0,1,5,0,0,5,2,0,1,1,1,2,0,0,1
1,1082.38,26.0,0.0,65.01,0,1,0,1,0,0,2,0,0,5,2,2,3,0,0,0,0,3,2,2,1,1
0,82.67,48.0,0.0,19.86,0,0,3,4,1,0,0,3,0,3,0,0,2,0,0,3,0,2,1,1,0,1
1,1662.83,25.0,1.0,100.69,0,1,1,1,1,0,0,4,2,3,0,0,0,2,1,0,1,3,0,0,2,1
1,1543.78,40.0,0.0,16.34,0,2,0,1,1,1,0,6,1,1,2,0,0,2,0,1,1,1,0,2,2,3
1,2045.18,38.0,0.0,330.08,0,1,0,2,0,0,0,0,1,7,1,0,0,3,1,2,1,1,0,0,0,4
0,410.08,39.0,0.0,121.5,0,1,1,1,2,2,0,2,5,3,0,2,1,1,1,1,0,3,0,2,1,1
0,116.66,35.0,0.0,141.19,1,4,0,3,2,0,0,3,0,1,2,1,3,1,1,1,1,6,1,2,1,2
1,1936.76,26.0,0.0,113.72,0,1,3,0,2,0,2,0,1,6,0,1,2,1,0,2,1,1,0,1,0,3
1,1943.14,31.0,1.0,10.27,0,2,0,1,1,0,0,5,0,5,1,0,5,1,1,2,4,5,1,0,2,0
1,2242.94,31.0,0.0,62.6,0,3,1,3,3,0,1,5,2,3,0,2,2,3,1,2,2,2,0,2,0,0
1,2189.94,55.0,0.0,105.39,0,2,1,1,2,1,1,4,2,5,1,1,4,4,1,1,0,0,1,0,1,1
0,40.73,46.0,1.0,26.05,0,0,0,0,1,0,0,5,0,2,0,1,2,1,3,1,1,1,1,0,2,1
0,217.98,26.0,0.0,113.79,0,1,2,2,1,3,0,2,2,6,0,2,1,1,0,2,2,2,0,0,1,1
1,1129.38,45.0,0.0,171.42,0,1,0,2,2,0,1,1,0,3,0,0,0,0,0,2,3,1,0,2,1,0
0,128.1,23.0,0.0,32.15,0,0,2,0,0,2,0,1,3,3,2,3,4,0,0,2,0,4,1,1,0,1
0,93.26,39.0,1.0,22.26,0,1,1,1,1,0,1,3,1,4,0,1,1,1,2,1,1,4,0,2,3,2
0,24.81,38.0,0.0,214.69,0,2,0,1,1,2,5,0,0,0,1,1,2,1,2,3,0,1,0,2,1,1
1,1469.5,28.0,0.0,0.52,1,1,0,2,1,0,1,4,0,4,2,0,1,1,1,1,1,1,1,1,0,1
0,27.41,22.0,0.0,29.54,0,1,1,0,0,2,4,3,0,4,1,1,0,2,0,0,0,1,1,1,0,3
0,3.04,27.0,0.0,52.21,0,2,1,0,2,0,1,2,1,4,0,2,4,0,1,1,2,2,0,1,2,3
1,1841.55,27.0,0.0,111.55,0,0,2,2,2,0,0,5,0,5,1,1,1,1,1,1,1,1,1,2,0,1
0,491.94,28.0,1.0,583.05,0,0,1,0,1,0,0,1,5,2,1,3,4,0,1,1,1,2,1,2,1,2
0,125.72,45.0,1.0,46.33,0,2,1,0,0,0,0,1,2,5,4,1,0,0,3,4,0,0,1,3,1,4
0,430.06,21.0,0.0,297.22,0,0,2,1,1,1,1,1,1,2,0,1,3,2,1,4,1,2,0,0,1,1
1,1263.35,53.0,1.0,45.69,0,2,2,1,1,2,2,1,0,2,1,2,0,1,0,0,0,4,0,3,3,2
1,2174.62,26.0,0.0,118.92,0,5,2,0,1,1,2,1,0,4,0,2,2,2,1,6,1,0,2,0,0,1
0,76.12,40.0,1.0,18.08,0,0,0,0,1,1,0,4,0,1,1,0,2,3,0,2,1,1,1,3,2,1
1,2022.22,44.0,0.0,61.69,0,3,0,1,1,0,1,2,2,5,2,1,1,1,2,2,1,2,1,0,5,3
0,590.31,53.0,0.0,205.01,0,1,1,1,1,0,0,2,0,3,2,1,1,1,2,1,0,0,0,2,2,1
0,15.69,46.0,0.0,38.57,0,0,2,1,0,0,1,0,1,4,1,4,3,2,0,3,1,0,1,1,0,2
1,1901.11,31.0,0.0,11.12,2,1,2,0,3,1,0,1,1,2,2,1,1,0,2,3,1,2,2,0,1,4
1,2079.43,28.0,0.0,73.96,0,0,0,6,1,0,1,1,2,5,4,0,0,1,4,3,1,2,0,1,1,4
1,1330.67,48.0,0.0,57.9,0,0,2,0,0,0,0,4,2,3,0,1,5,0,1,1,0,1,1,2,2,3
1,1606.71,50.0,0.0,26.08,0,3,1,1,0,0,2,4,4,1,2,0,4,1,0,3,1,0,1,0,0,0
1,1632.1,38.0,0.0,236.04,0,1,0,0,2,0,0,3,2,3,1,1,0,0,1,1,1,2,0,1,1,6
0,50.92,27.0,0.0,92.05,0,1,3,2,1,0,1,1,0,1,0,1,0,2,1,1,1,0,0,1,1,2
1,1540.08,32.0,0.0,42.64,0,1,1,1,0,2,0,0,1,2,0,2,3,1,1,1,2,2,0,1,2,6
0,101.94,45.0,0.0,555.48,1,1,0,0,3,2,2,3,1,3,1,2,1,0,1,0,0,1,2,0,0,3
1,1682.43,25.0,0.0,14.8,1,1,0,1,0,4,2,3,0,5,2,1,1,0,0,0,2,1,1,1,0,1
1,2155.52,41.0,0.0,188.36,1,0,2,3,2,1,0,3,2,4,1,1,1,1,0,4,3,6,1,0,2,1
0,18.36,29.0,0.0,26.22,0,0,1,2,1,0,3,2,1,1,0,0,2,3,2,0,2,1,1,0,1,3
1,1427.13,28.0,0.0,27.38,0,0,0,2,0,1,0,0,0,5,2,0,1,0,4,3,0,2,0,1,0,3
0,105.76,33.0,0.0,68.95,0,0,0,4,0,2,1,2,1,2,1,1,4,0,1,2,1,3,2,3,1,0
0,142.63,53.0,0.0,108.45,0,1,0,1,3,1,2,3,1,1,1,0,1,2,0,2,1,0,1,1,0,5
1,1511.46,44.0,1.0,117.27,0,2,1,1,0,1,0,2,1,4,2,0,2,1,0,2,0,0,1,3,0,3
0,8.26,39.0,1.0,2.24,0,2,1,2,4,1,0,2,0,3,1,2,4,1,0,3,0,4,1,2,3,2
1,1619.48,76.0,0.0,33.81,0,2,1,4,2,1,0,2,1,3,2,1,6,1,2,1,0,7,0,2,1,0
1,1346.17,51.0,0.0,108.06,0,1,0,2,0,1,1,1,1,2,1,0,1,2,1,2,0,1,1,2,0,1
